Gmt time,Open,High,Low,Close,Volume
2026-02-24 14:45:00,5136.965,5139.174,5126.697,5128.365,6172
2026-02-24 15:00:00,5128.58,5137.991,5118.016,5136.837,4842
2026-02-24 15:15:00,5136.909,5146.197,5134.875,5138.441,4338
2026-02-24 15:30:00,5138.356,5149.956,5134.265,5149.723,3932
2026-02-24 15:45:00,5149.921,5155.36,5144.907,5150.23,3046
2026-02-24 16:00:00,5150.23,5152.342,5141.1,5147.354,2865
2026-02-24 16:15:00,5147.23,5150.7,5141.272,5143.678,2687
2026-02-24 16:30:00,5143.719,5150.954,5134.83,5145.418,3626
2026-02-24 16:45:00,5145.5,5145.913,5130.596,5141.643,3763
2026-02-24 17:00:00,5141.833,5157.952,5141.553,5156.179,2347
2026-02-24 17:15:00,5156.28,5163.59,5154.844,5158.597,2323
2026-02-24 17:30:00,5158.796,5161.269,5156.447,5160.439,1894
2026-02-24 17:45:00,5160.57,5163.812,5157.589,5163.812,1623
2026-02-24 18:00:00,5163.622,5170.175,5163.622,5164.433,2081
2026-02-24 18:15:00,5164.508,5165.42,5155.592,5158.415,2741
2026-02-24 18:30:00,5158.502,5161.6,5153.277,5159.07,2295
2026-02-24 18:45:00,5159.149,5163.003,5155.88,5160.206,1845
2026-02-24 19:00:00,5160.158,5160.666,5149.416,5156.136,2506
2026-02-24 19:15:00,5156.121,5157.712,5146.232,5151.396,2480
2026-02-24 19:30:00,5151.651,5156.695,5148.937,5152.42,1636
2026-02-24 19:45:00,5152.418,5155.433,5151.534,5154.122,1431
2026-02-24 20:00:00,5154.209,5155.96,5146.633,5149.186,1728
2026-02-24 20:15:00,5149.096,5170.149,5148.15,5168.279,1900
2026-02-24 20:30:00,5168.464,5173.2,5165.598,5171.971,1853
2026-02-24 20:45:00,5172.189,5172.343,5158.18,5163.932,2580
2026-02-24 21:00:00,5164.009,5165.777,5156.239,5160.991,1371
2026-02-24 21:15:00,5160.951,5162.365,5153.606,5155.52,1100
2026-02-24 21:30:00,5155.519,5156.003,5145.985,5150.636,1404
2026-02-24 21:45:00,5150.616,5150.616,5140.299,5143.879,1377
2026-02-24 23:00:00,5135.499,5138.239,5127.652,5135.412,1624
2026-02-24 23:15:00,5135.798,5137.592,5128.364,5130.761,1262
2026-02-24 23:30:00,5130.761,5149.502,5129.2,5146.846,1806
2026-02-24 23:45:00,5146.849,5152.244,5145.456,5146.618,1235
2026-02-25 00:00:00,5146.616,5149.674,5136.534,5140.579,1762
2026-02-25 00:15:00,5140.613,5146.364,5137.707,5140.572,1558
2026-02-25 00:30:00,5140.651,5155.267,5140.447,5147.528,2504
2026-02-25 00:45:00,5147.603,5156.396,5141.766,5152.273,2364
2026-02-25 01:00:00,5152.184,5176.652,5144.13,5174.72,5847
2026-02-25 01:15:00,5174.576,5188.769,5173.736,5185.256,3581
2026-02-25 01:30:00,5185.172,5190.007,5178.58,5180.38,2478
2026-02-25 01:45:00,5180.257,5186.115,5174.767,5176.613,2028
2026-02-25 02:00:00,5176.919,5189.224,5176.357,5188.513,2348
2026-02-25 02:15:00,5188.571,5193.961,5184.975,5189.677,1927
2026-02-25 02:30:00,5189.756,5190.605,5182.847,5186.168,2475
2026-02-25 02:45:00,5186.092,5186.923,5166.516,5180.489,3092
2026-02-25 03:00:00,5180.529,5190.141,5180.529,5186.129,2344
2026-02-25 03:15:00,5186.051,5187.559,5179.348,5186.271,1878
2026-02-25 03:30:00,5186.307,5188.474,5179.228,5183.8,1918
2026-02-25 03:45:00,5183.743,5187.286,5178.509,5182.22,1572
2026-02-25 04:00:00,5182.068,5183.448,5171.85,5180.946,1644
2026-02-25 04:15:00,5180.705,5185.058,5180.521,5182.875,1346
2026-02-25 04:30:00,5182.839,5184.157,5179.889,5183.959,1093
2026-02-25 04:45:00,5183.998,5184.951,5180.008,5182.669,1061
2026-02-25 05:00:00,5182.744,5191.547,5182.564,5188.281,1484
2026-02-25 05:15:00,5188.411,5196.246,5187.687,5195.388,1497
2026-02-25 05:30:00,5195.393,5204.174,5192.455,5202.817,2593
2026-02-25 05:45:00,5203.072,5210.652,5201.292,5201.779,2339
2026-02-25 06:00:00,5201.756,5201.756,5182.135,5191.72,3127
2026-02-25 06:15:00,5191.8,5195.311,5188.839,5189.906,1993
2026-02-25 06:30:00,5189.83,5194.431,5188.275,5191.533,1556
2026-02-25 06:45:00,5191.619,5194.697,5189.431,5194.552,1545
2026-02-25 07:00:00,5194.478,5195.021,5187.336,5188.866,1592
2026-02-25 07:15:00,5188.868,5190.301,5182.111,5189.303,1574
2026-02-25 07:30:00,5189.185,5190.493,5185.672,5186.332,1357
2026-02-25 07:45:00,5186.352,5189.205,5180.431,5184.695,1566
2026-02-25 08:00:00,5184.799,5190.391,5184.799,5187.355,1729
2026-02-25 08:15:00,5187.281,5194.069,5186.854,5193.29,1584
2026-02-25 08:30:00,5193.303,5197.223,5191.314,5191.985,1602
2026-02-25 08:45:00,5192.364,5192.364,5183.886,5185.547,1541
2026-02-25 09:00:00,5185.457,5188.017,5176.363,5183.737,2413
2026-02-25 09:15:00,5183.74,5188.291,5181.538,5186.799,1738
2026-02-25 09:30:00,5186.801,5193.598,5185.7,5190.976,1552
2026-02-25 09:45:00,5191.055,5194.45,5187.947,5192.972,1493
2026-02-25 10:00:00,5193.06,5194.966,5183.108,5184.748,1432
2026-02-25 10:15:00,5184.804,5184.921,5172.169,5175.304,2510
2026-02-25 10:30:00,5175.225,5180.963,5169.803,5176.98,2247
2026-02-25 10:45:00,5176.976,5177.344,5172.42,5175.222,1224
2026-02-25 11:00:00,5174.858,5175.876,5162.633,5163.946,2413
