Gmt time,Open,High,Low,Close,Volume
2025-08-08 10:00:00,3400.712,3401.027,3384.342,3385.159,14270
2025-08-08 11:00:00,3385.187,3388.693,3380.385,3386.273,17046
2025-08-08 12:00:00,3386.23,3401.968,3385.145,3391.645,29734
2025-08-08 13:00:00,3391.67,3401.667,3387.602,3400.271,26029
2025-08-08 14:00:00,3400.213,3401.287,3381.129,3390.597,21284
2025-08-08 15:00:00,3390.625,3395.289,3388.697,3395.272,10443
2025-08-08 16:00:00,3395.308,3400.678,3393.533,3397.516,7497
2025-08-08 17:00:00,3397.517,3399.577,3379.838,3379.838,9291
2025-08-08 18:00:00,3381.768,3404.291,3376.481,3395.455,58529
2025-08-08 19:00:00,3395.425,3400.854,3392.304,3398.59,16431
2025-08-08 20:00:00,3398.642,3398.922,3392.445,3398.588,7277
2025-08-10 22:00:00,3400.602,3401.843,3390.667,3395.306,8944
2025-08-10 23:00:00,3395.367,3397.038,3390.316,3391.572,5113
2025-08-11 00:00:00,3391.616,3391.663,3381.542,3381.585,10290
2025-08-11 01:00:00,3381.624,3383.954,3367.723,3377.519,14694
2025-08-11 02:00:00,3377.51,3379.991,3369.658,3377.248,9735
2025-08-11 03:00:00,3377.195,3380.236,3374.081,3378.281,6449
2025-08-11 04:00:00,3378.277,3379.795,3375.567,3375.915,5744
2025-08-11 05:00:00,3375.877,3380.131,3373.992,3377.104,7097
2025-08-11 06:00:00,3377.133,3377.304,3363.74,3365.893,11429
2025-08-11 07:00:00,3365.852,3366.396,3357.121,3360.093,14832
2025-08-11 08:00:00,3360.136,3365.849,3358.841,3361.924,10235
2025-08-11 09:00:00,3361.895,3363.711,3352.95,3353.314,9471
2025-08-11 10:00:00,3353.337,3363.821,3353.09,3358.498,8042
2025-08-11 11:00:00,3358.486,3358.937,3349.876,3355.254,11189
2025-08-11 12:00:00,3355.25,3357.618,3344.371,3356.845,14182
2025-08-11 13:00:00,3356.812,3362.926,3348.325,3358.689,14146
2025-08-11 14:00:00,3358.644,3359.43,3341.433,3346.311,13224
2025-08-11 15:00:00,3346.338,3352.264,3344.856,3349.429,8240
2025-08-11 16:00:00,3349.526,3350.334,3342.509,3344.198,6775
2025-08-11 17:00:00,3344.231,3358.858,3341.297,3357.652,14260
2025-08-11 18:00:00,3357.647,3358.725,3352.29,3356.186,6823
2025-08-11 19:00:00,3356.164,3356.855,3350.491,3351.718,5257
2025-08-11 20:00:00,3351.686,3351.853,3342.191,3342.987,5667
2025-08-11 22:00:00,3343.499,3347.218,3342.515,3347.054,4334
2025-08-11 23:00:00,3347.05,3349.631,3346.198,3349.051,4067
2025-08-12 00:00:00,3349.034,3355.771,3347.446,3354.434,6431
2025-08-12 01:00:00,3354.489,3357.455,3346.236,3349.763,9036
2025-08-12 02:00:00,3349.871,3354.323,3349.674,3352.972,5806
2025-08-12 03:00:00,3353.013,3355.417,3348.013,3349.414,5265
2025-08-12 04:00:00,3349.461,3355.715,3348.629,3354.406,5410
2025-08-12 05:00:00,3354.444,3355.789,3350.564,3354.534,5714
2025-08-12 06:00:00,3354.641,3354.921,3342.266,3345.412,10561
2025-08-12 07:00:00,3345.438,3358.173,3343.823,3355.563,8875
2025-08-12 08:00:00,3355.536,3355.887,3345.55,3347.997,6978
2025-08-12 09:00:00,3347.998,3351.814,3344.484,3345.613,5435
2025-08-12 10:00:00,3345.58,3350.609,3343.954,3344.706,7099
2025-08-12 11:00:00,3344.819,3348.302,3336.092,3347.523,8484
2025-08-12 12:00:00,3347.488,3358.055,3338.58,3349.873,22336
2025-08-12 13:00:00,3349.834,3357.137,3340.05,3345.657,29350
2025-08-12 14:00:00,3345.682,3346.653,3331.104,3337.441,19254
2025-08-12 15:00:00,3337.408,3359.278,3336.88,3349.824,16221
2025-08-12 16:00:00,3349.911,3351.32,3345.854,3349.472,8239
2025-08-12 17:00:00,3349.436,3350.658,3346.402,3349.056,6590
2025-08-12 18:00:00,3349.052,3350.884,3347.538,3349.048,4667
